run_id,seed,task,method,optimizer,parameter,parameter_value,delta_solve_wall_s,delta_iterations,delta_evaluations,delta_terminal_gradient_l2,delta_terminal_gradient_inf,delta_relative_gradient_l2,delta_objective_n_m,delta_surrogate_residual_n,delta_command_cosine_to_fixed_GFE,delta_field_cosine_to_fixed_GFE,delta_worst_displacement_a,delta_minimum_stiffness_n_m,delta_common_nominal_loss_std_n_m
00000000000004931fe2c3abdcf6,260869,Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,29.792051600001287,6867,7097,8.741974377762644e-08,4.510303919118668e-08,2.91155662460853e-06,-8.593211790777072e-05,2.1162984548060688e-11,-1.0315156728779584e-07,-2.186026515360595e-08,-4.74629513251279e-05,1.2184619047777602e-07,-1.886288525758843e-06
0000000000000493abc8620ae252,260869,Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,18.258248199985246,4202,4357,3.025625130173341e-08,1.0704137314554825e-08,1.007699265860898e-06,-8.41960939656633e-05,2.0957009346335427e-11,-9.308940829289014e-08,-2.005099719593062e-08,-4.5683019472997355e-05,1.216085660411554e-07,-1.8465578017916435e-06
0000000000000493525b651f41e6,260869,Triple,GFE,BFGS,epsilon_std_factor,0.0,100.86507139998139,27223,30130,0.005240904639377213,0.0014166909069154774,0.17454616511049703,2.3513618279187576e-05,6.306046742767068e-10,-0.0011050200689723955,-0.00031193613921021157,0.009247215683684362,9.763436319381973e-07,-3.6184173627999994e-06
0000000000000494d85299335a3f,260869,Triple,GFE,BFGS,epsilon_std_factor,0.01,11.57097819999035,3083,3317,2.132657714778572e-08,9.854595357034808e-09,7.102438347153917e-07,5.7569164227389e-08,-1.4462960632765378e-12,-2.4063065984236687e-09,-1.5982065670883117e-09,-2.0197955459100303e-05,1.221324234942315e-07,-3.5827011477039365e-06
0000000000000494d5f2c3735f61,260869,Triple,GFE,BFGS,epsilon_std_factor,0.03,7.533569499995792,1936,2041,-5.506390062501067e-09,-6.468249067225808e-10,-1.8341704238028772e-07,5.64032850217111e-08,-1.2238846741859227e-12,-2.222333206347571e-09,-1.4821284199939555e-09,-1.9520774821257803e-05,1.185871165965656e-07,-3.5102451750040966e-06
0000000000000493548b483f4477,260869,Triple,GFE,BFGS,epsilon_std_factor,0.1,3.711880699993344,758,849,1.2959355876002355e-08,4.911318301085827e-09,4.315773840540364e-07,5.233020024947299e-08,-1.2288430500190328e-12,-2.096669837747811e-09,-1.382222669654709e-09,-1.7614090293660567e-05,1.1115050074111434e-07,-3.2566438697160635e-06
0000000000000493592b127f4999,260869,Triple,GFE,BFGS,epsilon_std_factor,0.3,1.9835612999886507,479,529,-5.114281140515836e-09,-1.4162204190598841e-09,-1.7035583063112124e-07,4.069071896789511e-08,-9.308307419298192e-13,-1.2650570591077326e-09,-8.065516032829123e-10,-1.3881362407375253e-05,8.637751199871112e-08,-2.5323338192173493e-06
000000000000049382001b184479,260869,Triple,GFE,BFGS,epsilon_std_factor,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
00000000000004940be4e47d5a44,260869,Triple,GFE,BFGS,epsilon_std_factor,10.0,-1.2386352000030456,-434,-419,-3.3084525440545633e-09,-2.175883990408975e-09,-1.0761961069701306e-07,-5.171502959339103e-07,1.1455119216754316e-11,-1.9589136401876317e-07,-1.283303261434554e-07,0.00017771975671038165,-1.0672805211544775e-06,3.218515000160759e-05
0000000000000493f9c7e157499f,260869,Triple,GFE,BFGS,epsilon_std_factor,3.0,-0.4316868000169052,-400,-400,7.45643473220972e-09,3.7594987553807074e-11,2.4862434002481196e-07,-1.158831082481715e-07,2.9136031610234097e-12,-1.0329708644007951e-08,-6.620608505869541e-09,4.130084836584391e-05,-2.444659293289117e-07,7.211917411020701e-06
0000000000000494edfc7f865f6c,260869,Triple,GFE,BFGS,epsilon_std_factor,30.0,-0.02548499999102205,-192,-178,4.244397666182227e-09,4.929753427915522e-11,1.6929968738672458e-07,-1.6276919498348086e-06,3.610144074545487e-11,-1.922404928245136e-06,-1.2664781217086585e-06,0.000550097531252014,-3.386236996394702e-06,0.00010129405983794051
00000000000004932090e2ad3a9d,260869,Triple,GFE,BFGS,first_stage_factor,0.01,1.7180062999977963,35,51,-7.336369992452191e-09,-2.9078953562128816e-09,-2.443412103921065e-07,-3.2442104558327856e-13,4.2424402920229735e-14,-5.6220250677085915e-11,-1.5558221377887094e-11,-2.9303787973944395e-07,-4.238026472726947e-10,7.638930094785651e-11
0000000000000493c21862aa3d14,260869,Triple,GFE,BFGS,first_stage_factor,0.02,0.9302549999993062,164,192,-1.3116541999575534e-09,-9.936502656889468e-10,-4.368525240183452e-08,9.652001420334955e-14,1.8212592772498317e-13,-6.406131181080355e-11,-1.1002643240942689e-11,1.0027652215249816e-06,-1.3285337194506724e-09,1.5444586082077966e-10
000000000000049382001b184479,260869,Triple,GFE,BFGS,first_stage_factor,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
0000000000000492d26037a12103,260869,Triple,GFE,BFGS,first_stage_factor,0.1,0.33093270000244956,-197,-189,-5.1931793055279536e-09,-3.2031060167164794e-09,-1.7296124903752368e-07,5.685035775471192e-14,2.3841119503748933e-13,-1.0008305295627906e-10,-3.2440383712639687e-11,1.5449942747935985e-06,-2.7600403820077224e-10,2.1601807885950113e-10
000000000000049230e8b7a6237a,260869,Triple,GFE,BFGS,first_stage_factor,0.2,0.1910356000007596,-172,-187,3.93591317211035e-10,-3.150981049439391e-10,1.3108741645542843e-08,2.4558827194098853e-13,1.635127075100547e-13,-8.052836175664879e-11,-1.7449375278033585e-11,1.5226015748770472e-06,-1.1724607608572246e-09,2.519275168070093e-10
000000000000049270f0ce142adf,260869,Triple,GFE,BFGS,first_stage_factor,0.5,-0.2500787000026321,-349,-346,-9.097836807532857e-10,-1.6800020404640409e-10,-3.030076808816171e-08,-1.3153367284246542e-13,4.809303263911896e-13,-7.962008830020295e-11,-1.2905565505150207e-11,9.911997915224013e-07,1.8687602485432941e-10,1.106744388801446e-10
0000000000000491711c28cff92b,260869,Triple,GFE,BFGS,first_stage_iterations,1,3.783644600000116,582,624,7.181047993019521e-09,3.155940822168374e-09,2.391681390528823e-07,3.856984176486833e-13,3.050037037587133e-13,-6.527423046520653e-11,-2.8040680888352654e-11,1.9537655050472225e-06,-7.444812804430212e-10,1.197565236606417e-10
0000000000000493a6086a773656,260869,Triple,GFE,BFGS,first_stage_iterations,100,0.9999759999918751,-26,-17,-6.230434391519089e-09,-2.7474296930482726e-09,-2.0750751148846204e-07,1.4238610290817633e-14,8.592774496049232e-14,-8.105394133650634e-11,-2.424505041176417e-11,2.5776319634296385e-07,-4.686470395781628e-10,1.2511284861503814e-10
00000000000004944192b085552c,260869,Triple,GFE,BFGS,first_stage_iterations,1000,-1.6497555000096327,-582,-581,5.754915189668164e-09,-1.1435082346320858e-09,1.9167012358893136e-07,1.5762530169993738e-12,3.35180236947184e-13,-1.1317202730509734e-10,-1.95075067210837e-11,1.1520027508038488e-06,-1.8457095548110591e-09,1.898967368295109e-10
000000000000049382001b184479,260869,Triple,GFE,BFGS,first_stage_iterations,250,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
00000000000004946327baf159e6,260869,Triple,GFE,BFGS,first_stage_iterations,3000,3.403146199983894,599,584,4.454554259481773e-10,-6.723142934316899e-10,1.4836099878262658e-08,2.282091182692625e-12,2.302591686979894e-13,-2.617387417913619e-10,-8.500866677252361e-11,6.871564661170559e-07,1.031365422969957e-09,1.7410276274669535e-10
00000000000004921cad83c4211c,260869,Triple,GFE,BFGS,first_stage_iterations,50,0.7486164000001736,63,72,-6.398696305286221e-09,-6.225002780634774e-10,-2.1311155268527348e-07,2.546574062733953e-15,8.983206093043712e-14,-9.973977199706496e-11,-4.3109738001589903e-11,1.6527489409834395e-06,7.201001823910896e-10,1.588569559332754e-10
0000000000000493ed6240d6423f,260869,Triple,GFE,BFGS,gamma_uniformity,0.0,-0.789045099998475,-423,-435,4.778088279162703e-09,-7.13698055823897e-10,7.653883845990443e-07,-4.610886743285081e-05,9.915941837038301e-10,-0.0013173948411171477,-0.0009340931826113952,0.009548780427926673,-9.663577607948613e-05,0.0028222343669704465
0000000000000494432afb1d6c40,260869,Triple,GFE,BFGS,gamma_uniformity,0.03,-0.7641132000135258,-515,-532,5.3450377707990765e-09,-1.258075891203973e-09,7.902698472149053e-07,-2.885987683429181e-06,1.187098008206668e-10,-2.0895929603303998e-05,-1.3866653378102889e-05,0.0016540787129132317,-1.1617365490898405e-05,0.00033691120872195987
0000000000000493ccc86bf04477,260869,Triple,GFE,BFGS,gamma_uniformity,0.1,-0.6190009000129066,-455,-436,-3.4654501879389816e-09,-6.93340990809836e-11,3.453314508228718e-07,-5.320936418487521e-07,1.2192187991529963e-11,-2.2036925040325173e-07,-1.4390150326892837e-07,0.00018799057977270106,-1.128687770363861e-06,3.409425645502381e-05
00000000000004938f9c3dbc48e7,260869,Triple,GFE,BFGS,gamma_uniformity,0.3,-1.2400842000060948,-465,-473,-4.644511914533965e-09,-3.944880378847597e-12,2.2152970294044785e-07,-1.3564596791637573e-07,2.837604705176642e-12,-1.3722691094564254e-08,-9.017750213224929e-09,4.683307449571128e-05,-2.8636713225987237e-07,8.473840106491728e-06
000000000000049382001b184479,260869,Triple,GFE,BFGS,gamma_uniformity,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
0000000000000494813cec0167d5,260869,Triple,GFE,BFGS,gamma_uniformity,10.0,6.905114599998342,1203,1304,-4.817786791150086e-09,-2.4657616105584713e-09,-9.706856646711463e-07,5.233027601525553e-08,-8.48889703000253e-13,-1.976063646047521e-09,-1.2733386567376215e-09,-1.7759312632925628e-05,1.0859274907244754e-07,-3.2568279595893077e-06
00000000000004935cc4ac8448ed,260869,Triple,GFE,BFGS,gamma_uniformity,3.0,0.8172588999877917,-21,32,9.064002782523641e-09,4.7877937731500946e-09,-4.828725796922298e-07,3.875735881536668e-08,-1.0642427675224342e-12,-1.6653723955428745e-09,-8.002962736952668e-10,-1.2929907277192676e-05,8.207691047884373e-08,-2.4121678160881064e-06
00000000000004931a4338d74475,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"0.1,0.1",-1.2940646000060951,-563,-584,3.534900768283407e-09,-2.1079550716137806e-09,6.874242205822582e-07,-1.5629241789660853e-09,1.6093871995721052e-13,-9.173983794852347e-11,-4.048239521381447e-11,1.6770743694327628e-06,-6.342370873282932e-09,2.001345476679478e-07
0000000000000493ccc86bf04477,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"0.1,1",-0.6190009000129066,-455,-436,-3.4654501879389816e-09,-6.93340990809836e-11,3.453314508228718e-07,-5.320936418487521e-07,1.2192187991529963e-11,-2.2036925040325173e-07,-1.4390150326892837e-07,0.00018799057977270106,-1.128687770363861e-06,3.409425645502381e-05
0000000000000494452c94955a42,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"0.1,10",-2.2760334000049625,-673,-675,7.897959019995443e-09,-2.5992160117063113e-10,9.007840119351922e-07,-5.23390642218069e-06,1.1676741299058097e-10,-2.0288497850962095e-05,-1.3464121637274395e-05,0.0016328734555530744,-1.143502165027203e-05,0.0003318286996427116
0000000000000493548b483f4477,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"1,0.1",3.711880699993344,758,849,1.2959355876002355e-08,4.911318301085827e-09,4.315773840540364e-07,5.233020024947299e-08,-1.2288430500190328e-12,-2.096669837747811e-09,-1.382222669654709e-09,-1.7614090293660567e-05,1.1115050074111434e-07,-3.2566438697160635e-06
000000000000049382001b184479,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"1,1",0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
00000000000004940be4e47d5a44,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"1,10",-1.2386352000030456,-434,-419,-3.3084525440545633e-09,-2.175883990408975e-09,-1.0761961069701306e-07,-5.171502959339103e-07,1.1455119216754316e-11,-1.9589136401876317e-07,-1.283303261434554e-07,0.00017771975671038165,-1.0672805211544775e-06,3.218515000160759e-05
000000000000049424e0d23967d3,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"10,0.1",23.754163699995843,7755,8231,1.1819485150066588e-07,3.492159405185584e-08,-4.013334312764611e-07,5.7581004568596494e-08,-1.230505520939408e-12,-2.662293607791355e-09,-1.7279001562897633e-09,-1.8057706065222057e-05,1.230000840472291e-07,-3.5827306241757887e-06
0000000000000494813cec0167d5,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"10,1",6.905114599998342,1203,1304,-4.817786791150086e-09,-2.4657616105584713e-09,-9.706856646711463e-07,5.233027601525553e-08,-8.48889703000253e-13,-1.976063646047521e-09,-1.2733386567376215e-09,-1.7759312632925628e-05,1.0859274907244754e-07,-3.2568279595893077e-06
0000000000000495bc6d9d297dd0,260869,Triple,GFE,BFGS,gamma_x_epsilon_std,"10,10",-0.5851593000115827,-62,-52,2.6881006602033296e-09,5.173538082447549e-11,-9.351360361380205e-07,1.5045388546131022e-11,2.8590127115010085e-13,-1.117762549185386e-10,-4.657918495354352e-11,1.767346247794066e-06,1.1609050554629158e-09,-1.7516134323690801e-09
0000000000000497a5503bb21308,260828,Single,GFE,L-BFGS-B,gtol,1e-06,-0.001969199991435744,-14,-14,2.96397784240883e-06,6.720929638138124e-07,0.006496229246447491,9.371258687593254e-07,4.5771119244303785e-09,-1.0482457347027463e-05,-2.701656521830742e-07,0.003361692870915728,-1.201147489835212e-05,
0000000000000497c49cce4c1537,260828,Single,GFE,L-BFGS-B,gtol,1e-07,0.001094899998861365,-1,-1,6.854951321211245e-08,5.761150810723542e-08,0.00015024179539626942,2.2204481309184843e-11,-2.8391494147766034e-11,-4.053112290236527e-10,-1.0606382438993478e-10,-2.600237826924645e-05,1.19907323294869e-07,
0000000000000497820ea2851766,260828,Single,GFE,L-BFGS-B,gtol,1e-08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,0.0,
0000000000000497e3c2577b1995,260828,Single,GFE,L-BFGS-B,gtol,1e-09,0.000410699998610653,3,3,-2.983413465742201e-08,-5.4550439241875906e-09,-6.538826820192703e-05,-8.362269210415718e-13,2.7954313727845416e-13,-1.0820122575694313e-11,-3.3992808567973043e-12,9.988891139373068e-07,-5.241631780093098e-09,
000000000000049760ef1219081e,260828,Single,GFE,L-BFGS-B,gtol,1e-10,7.800001185387373e-05,6,7,-3.081077045429053e-08,-6.280797920077364e-09,-6.752878691160423e-05,-8.398282069776997e-13,1.1163743907051453e-12,-1.136502003618034e-11,-3.49265061316828e-12,1.7155684938763294e-06,-8.507501218259217e-09,
0000000000000493af49e2dc4023,260869,Triple,GFE,BFGS,gtol,1e-06,0.4932929999922635,-232,-232,2.820335170593987e-06,8.628493989909882e-07,9.393257292139687e-05,5.91692969620361e-09,-1.5349270218211702e-11,-7.12914780542917e-07,-1.8727582451472102e-07,-5.5468795756019595e-06,1.7065107294714915e-08,5.254445131112231e-09
000000000000049322e51f7c424e,260869,Triple,GFE,BFGS,gtol,1e-07,0.7314589000015985,-84,-84,2.3722243111667734e-07,8.609301212365873e-08,7.900803259764819e-06,6.00370100856118e-11,5.267474307091837e-14,-3.2800391291942788e-09,-4.4211301286622984e-10,-3.0169858747930434e-06,-5.1433186962907e-10,-1.2066294033667209e-09
000000000000049382001b184479,260869,Triple,GFE,BFGS,gtol,1e-08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
00000000000004930face6b846a4,260869,Triple,GFE,BFGS,gtol,1e-09,0.18090869998559356,14,64,-9.904817083377277e-09,-2.618770913855262e-09,-3.298845338164138e-07,-4.316685897620687e-13,9.868646629123273e-14,-9.437228776221218e-12,-1.5236700789955648e-12,2.895767438060304e-07,-2.7244428002677623e-10,3.861413025640296e-11
0000000000000493e21aec8b354d,260869,Triple,GFE,BFGS,gtol,1e-10,0.11681400000816211,14,64,-9.904817083377277e-09,-2.618770913855262e-09,-3.298845338164138e-07,-4.316685897620687e-13,9.868646629123273e-14,-9.437228776221218e-12,-1.5236700789955648e-12,2.895767438060304e-07,-2.7244428002677623e-10,3.861413025640296e-11
000000000000046ba18e744791e1,260828,Single,Conventional,BFGS,lambda_pressure_factor,0.0,0.7786739000002854,23,81,2.809699341657722e-08,2.240830043435143e-08,-6.778871452141066e-05,-56.86473978241719,-8.413572564874835e-07,-0.0002012645837510263,-8.738760721815897e-05,0.19029508793785843,-0.00012054395936224576,
000000000000046c0bfb40efb516,260828,Single,Conventional,BFGS,lambda_pressure_factor,0.01,34.91967810000642,4062,4832,6.847928844976675,1.4966921761807221,0.9700039815698956,-56.86430764068459,-8.41734211187405e-07,-0.0002162062384930552,-8.859654362580738e-05,0.19004366227025007,-0.00012056891579438362,
000000000000046c3f102d42b8e2,260828,Single,Conventional,BFGS,lambda_pressure_factor,0.03,81.99770980000903,9963,11598,20.85661808087997,4.282773661916265,0.9956171425089186,-56.821146548470225,-7.628546624843021e-07,-0.0009556376340430495,-0.00018588158895771478,0.16839163379938574,-0.00013544423900262517,
000000000000046b564341b193c7,260828,Single,Conventional,BFGS,lambda_pressure_factor,0.1,73.70160650000616,8931,10537,68.25019875312472,14.264583282004025,0.9808025350093575,-56.33482046690058,4.543830253093485e-07,-0.011455628568874388,-0.0020122004805631644,0.20280081131612918,-0.0002021513437563665,
000000000000046b62a82c1c9793,260828,Single,Conventional,BFGS,lambda_pressure_factor,0.3,69.2495584999997,7948,9625,205.1192152675383,47.08010267243224,0.9835093583858844,-55.96017520357829,-7.983110903973015e-07,-0.020386080429231623,-0.0012512210956501235,0.2849157624633291,-0.00026092007971452967,
000000000000046bb5db019293c9,260828,Single,Conventional,BFGS,lambda_pressure_factor,1.0,45.73928059999889,5501,6899,676.9975485732697,145.25568976685906,0.9741460471704628,-54.943496937469185,1.6202339695565047e-06,-0.02602880363767024,-0.005408081008307919,0.1188806776649805,-0.00029809437855232365,
000000000000046ce27cfd5db51b,260828,Single,Conventional,BFGS,lambda_pressure_factor,10.0,13.050122100001317,1225,2183,6913.696779488213,1547.2167091508263,0.9949544560527108,-41.747004679749146,-2.1652069864236806e-07,-0.152476336478384,-0.02627269273064392,1.2563265934256653,-0.0008828757740096788,
000000000000046b9d71ea389799,260828,Single,Conventional,BFGS,lambda_pressure_factor,3.0,22.300240299999132,2338,3427,2107.92417837491,469.5516250013201,1.0111434265890757,-50.07546526813567,8.066737057680389e-07,-0.07023654493743647,-0.009646363201649244,0.6920295585236523,-0.0005925701283719337,
000000000000046cd4571d40b8ed,260828,Single,Conventional,BFGS,lambda_pressure_factor,30.0,7.076446800012491,582,1223,20812.750404064234,4621.592576104257,0.9984016389565705,-23.194136952474437,1.0583187351347246e-06,-0.38068723329274834,-0.10252585214475574,3.9264709440010366,-0.0016938455239531181,
000000000000046bbbc20cb8c783,260869,Triple,Conventional,BFGS,lambda_pressure_factor,0.0,-0.05799210000259336,-2342,-2324,9.185097529627869e-07,2.2164142228076796e-07,-6.096074270748832e-08,-35.49860209485104,6.26996391980751e-06,-0.1372994673486947,-0.08097424998428748,0.7965983587705171,-0.00016150539075871916,0.002347584314662336
000000000000046ce5ee6537eb3d,260869,Triple,Conventional,BFGS,lambda_pressure_factor,0.01,140.8389399000007,5413,5643,4.327553998567675,1.160345225014913,0.754598843406536,-35.401967906871,6.631739339293571e-06,-0.13583984203743615,-0.07885073468497028,0.8630073102033989,-0.00015263988099556793,0.005741534476658163
000000000000046cd105089aef09,260869,Triple,Conventional,BFGS,lambda_pressure_factor,0.03,503.45697479999217,27223,28557,13.09099616254854,4.357170646864891,0.7822766872757039,-35.32978321722526,6.736446528243259e-06,-0.13739018777677492,-0.08026020006280388,0.8980659111151633,-0.00011682394920299469,0.0058627048821369
000000000000046b4c0f394ec969,260869,Triple,Conventional,BFGS,lambda_pressure_factor,0.1,537.8037983999966,27223,29782,42.730201573852305,11.849666403034778,0.7713831749956253,-35.04368662197257,6.542984053085774e-06,-0.1556468841551878,-0.10356173105263211,1.2599647197435382,-0.00024352097675350848,0.0045604151440314855
000000000000046b78e454e3cd35,260869,Triple,Conventional,BFGS,lambda_pressure_factor,0.3,339.63771079998696,15213,17264,115.92882205568371,40.76812111081773,0.6987939857049774,-33.039988902511475,6.08183034593369e-06,-0.19073660956042593,-0.15208594123412544,2.0002733219717737,-0.00040594570975402975,0.001425765170088368
000000000000046baf97796dc96b,260869,Triple,Conventional,BFGS,lambda_pressure_factor,1.0,208.37902659998508,7800,9973,410.5329306688969,151.2107251295248,0.7428043776732419,-30.334501179849116,6.019352127451493e-06,-0.28814773084818446,-0.2521347225648781,1.4981132458493334,-0.00042298574947587184,0.0024397173032928055
000000000000046c0c69d885eb42,260869,Triple,Conventional,BFGS,lambda_pressure_factor,10.0,65.09350970000378,815,2025,4244.439435002436,1642.6995285494063,0.7681401274471932,-18.843139811256776,1.8203597316558581e-06,-0.4674436430740776,-0.3228940503843577,2.768946698298564,-0.0007284455115258227,0.002408141587427711
000000000000046b873d92c7cd3b,260869,Triple,Conventional,BFGS,lambda_pressure_factor,3.0,63.452698499997496,864,1852,1349.150280176185,589.9264165235546,0.8138325215375914,-26.682597108400635,3.3288833613981043e-06,-0.3701549708035313,-0.30576573408843444,3.3889041804692797,-0.0004776691161042742,0.0033470764289169285
000000000000046c3a423898ef14,260869,Triple,Conventional,BFGS,lambda_pressure_factor,30.0,43.18206809999538,-205,790,12270.00867264547,4194.162415443067,0.7402025890083308,-17.196834738670898,2.221856060056878e-06,-0.4529939811364997,-0.27026600782023347,,,0.005116926257267993
000000000000049881bab1eb5fa5,260828,Single,GFE,L-BFGS-B,stencil_factor,0.25,0.00020580001000780612,-2,2,-1.6312776063149324e-08,6.582996283263637e-10,-3.5631956943793803e-05,-0.00816396936033214,4.274039230091281e-07,-0.01413606262967515,-0.0001624306443580581,0.0394249295929875,-8.565705271702589e-05,
0000000000000497d85bd07a1cc0,260828,Single,GFE,L-BFGS-B,stencil_factor,0.5,-0.00036890000046696514,-4,-1,-1.6782860043960888e-08,1.8677041717775105e-09,-3.5260964068250284e-05,-0.002620560983157681,1.7290793837224077e-08,-0.005070806100180625,-0.00013781762532627528,-0.006201195828844888,-0.00010544326493986539,
000000000000049800d4661e665d,260828,Single,GFE,L-BFGS-B,stencil_factor,0.75,-0.0004346999921835959,1,5,-2.3605399128584065e-08,-3.6688872649428466e-09,-5.1310845825183177e-05,-0.0013804163808334574,-1.9449358690859152e-07,-0.0008016701581137209,-0.00017331890345184675,0.09526845760886424,-0.00020008539251576123,
0000000000000497820ea2851766,260828,Single,GFE,L-BFGS-B,stencil_factor,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,0.0,
000000000000049752cf9a511e19,260828,Single,GFE,L-BFGS-B,stencil_factor,1.5,-0.0010609000019030645,-3,-5,-1.6593461608247517e-08,2.7569196459167605e-09,-3.654683621024995e-05,0.0028007605381917683,1.8984608208339796e-07,-0.0014292993994985403,-0.00015058774544607356,0.14529703227899318,-8.547328448251694e-05,
0000000000000497c6c37ab918bf,260828,Single,GFE,L-BFGS-B,stencil_factor,2.0,-0.0012913999962620437,-7,-11,1.8851469296281916e-08,2.513892505822999e-09,4.26860332634143e-05,0.006514462335174144,1.575473858156595e-07,-0.0018382515939967536,-0.00016491584050393193,0.11969964660323434,3.3577260151709983e-06,
0000000000000494ffaa910f8c5a,260869,Triple,GFE,BFGS,stencil_factor,0.25,9.29328159999568,1372,1524,2.3236898733740894e-07,6.81319892254676e-08,7.511668487171483e-06,-0.02399274895178901,4.393727254659067e-07,-0.2507666508379056,-0.13094456292992462,0.07166255920050701,-0.0001722511560166523,6.125548785176432e-06
0000000000000493d85569e749d3,260869,Triple,GFE,BFGS,stencil_factor,0.5,2.770140900000115,258,278,1.9848870782013983e-09,-6.329642134965386e-10,6.455434785913395e-08,-0.00809825772809445,1.4792662145685813e-09,-0.05807497677111595,-0.03319054239987951,0.06575813914825779,-3.537296851032e-05,3.087317421218167e-06
00000000000004947ec446fa9312,260869,Triple,GFE,BFGS,stencil_factor,0.75,3.0149106999888318,139,168,-7.479227362880277e-09,-2.1492999678060292e-11,-2.475509195171381e-07,-0.0020380707481798543,3.0521100242016455e-11,-0.010028164697538977,-0.003618329124624009,0.04288512770043895,-3.114454663144116e-05,2.480183357618957e-06
000000000000049382001b184479,260869,Triple,GFE,BFGS,stencil_factor,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0
000000000000049352c123cc4b2c,260869,Triple,GFE,BFGS,stencil_factor,1.5,0.9428438000031747,-336,-322,3.563333692509667e-09,8.387228378923194e-11,1.1517684477825159e-07,0.004386124801360164,-4.564935289842542e-10,-0.0039754547861406975,-0.0025582289152217275,-0.0050290365509545465,7.885084465009975e-05,3.619082132105956e-07
0000000000000493c6cdc32445d2,260869,Triple,GFE,BFGS,stencil_factor,2.0,0.36091160000069067,-230,-228,-3.4393893700306776e-09,9.70115751104542e-11,-1.1776398602942971e-07,0.008951621105131848,-1.4253512899882516e-09,-0.007926553406445436,-0.006168893368797224,0.05884411404565337,2.846693729065589e-05,1.2383986228710037e-06
0000000000000497aaa168431764,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,0.1,0.0021065000037197024,23,25,-1.0115281648285582e-08,5.65590920836023e-10,-1.3422985278449087e-05,0.0064015357137771275,1.591308396032154e-08,-0.19667680652411046,-0.15605506625242527,0.18156491313642326,-0.0004179205171024815,
0000000000000497418af12519b6,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,0.3,-0.0008440999808954075,4,3,-2.4737054176405324e-08,-2.8565515400699434e-09,-5.218993253113066e-05,0.00575106080152106,-3.530558694767872e-08,-0.06502542369332176,-0.04729399434193482,0.03577225938980461,-0.00014400461845113371,
0000000000000497a7875cce1c08,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,0.5,0.0006634000164922327,3,0,-2.318130788108264e-08,-2.1078181301160526e-09,-4.90704337171766e-05,0.0043432641184110235,-4.131612229113133e-08,-0.023257234394631343,-0.016746445699967416,-0.006716479597441545,-3.365548372382364e-05,
0000000000000497820ea2851766,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,0.0,
00000000000004980c0c4a1d5ee3,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,10.0,0.003525599997374229,48,49,-5.134668319498723e-09,2.058537806703615e-09,-3.0150966405087785e-05,-0.028961072097927594,2.8432297615605745e-07,-0.3558423736980507,-0.32350248492189937,0.46239225915621657,-0.0004159657948983894,
00000000000004976540a81a1891,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,2.0,-0.00033310000435449183,1,2,-1.7934411849631852e-08,-2.1053012218722665e-10,-4.2951226210835636e-05,-0.007740584294131804,9.985895867811518e-08,-0.024858350181717448,-0.017926408546974915,0.09091176323051522,-0.00012556394945779708,
0000000000000497387aae6f19bc,260828,Single,GFE,L-BFGS-B,transverse_ratio_factor,3.0,-0.0007350999949267134,-3,-4,-1.3460529808825563e-08,1.4446575257482695e-09,-3.707082009761188e-05,-0.013375457053446553,1.7124260849240876e-07,-0.06146903954341876,-0.04482805518355948,0.18498745176058196,-0.00024248003986449083,
