iterations,gradient_l2,success,message,status_code,objective,pressure_pa,gorkov_force_n,command_time_s,phase_content_id,initial_content_id,cache_origin,version,requested,sign,method,eta,beta_factor,source_content_id,target_m,seed,frequency_hz,side,pitch_m,alpha_per_m,beta_curvature_per_pa,curvature_weights,curvature_trace,pressure_mode,smooth_pressure_relative,stencil_spacing_m,solver,maxiter,gtol,initial_phase_protocol,status,fe_solver_policy,evaluator_backend,cache_key,command_cosine_fixed_FE,xz_amplitude_cosine_fixed_FE,reference_phase_content_id,source,curvature_term_n_m,force_term_n_m,pressure_term_n_m,curvature_gradient_l2,force_gradient_l2,pressure_gradient_l2,gradient_inf,objective_n_m
66,2.092731328787384e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.033233671636727254,4375.107568904877,2.8811634163294522e-05,0.007584500010125339,0000000000000800bef8e82a11c20635,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,0.001,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[0.0029940119760479044, 0.0029940119760479044, 2.9940119760479043]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003ae0f914fbd,0.9969077104342059,0.9985932792335006,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003ae0f914fbd,-0.03349297634419672,0.0002593047074696507,0.0,5.740776719133815e-05,5.740800840643862e-05,0.0,9.084381256485e-09,-0.033233671636727066
56,2.317816507922378e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.03306404423589875,4237.94874521968,2.7450416504371668e-05,0.006210099993040785,000000000000080030340ee3b545103f,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,0.003,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[0.008946322067594435, 0.008946322067594435, 2.982107355864811]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003ab83ac6db6,0.9981707184498573,0.9991606944282562,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003ab83ac6db6,-0.033311097984438,0.000247053748539345,0.0,5.811789524714795e-05,5.8118583143922475e-05,0.0,8.223975261896258e-09,-0.033064044235898656
67,9.85640760917318e-09,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.03255132294395493,3808.3986628131647,2.3001305165894008e-05,0.007204900000942871,00000000000008008b13f2a6850dffbc,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,0.01,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[0.029411764705882353, 0.029411764705882353, 2.941176470588235]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003aacf437bf4,1.0,1.0000000000000007,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003aacf437bf4,-0.03275833469044738,0.00020701174649304606,0.0,6.01967023530341e-05,6.01961462193751e-05,0.0,3.6381390943719877e-09,-0.03255132294395433
96,1.5537489564706284e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.03154305693773982,3004.3628753327775,1.3513981539160094e-05,0.00993269999162294,0000000000000800b8ba3f665c8406b7,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,0.03,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[0.08490566037735849, 0.08490566037735849, 2.830188679245283]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003a86a4b7fa5,0.9904007854252662,0.9953721491898195,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003a86a4b7fa5,-0.0316646827715922,0.00012162583385244085,0.0,6.330240637079881e-05,6.330169688840245e-05,0.0,4.813323044180906e-09,-0.03154305693773976
104,2.3363336179970116e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.029861548590741045,1803.6691518384157,2.558760509583084e-05,0.010537299996940419,0000000000000800870fa23a31ad156e,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,0.1,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[0.25000000000000006, 0.25000000000000006, 2.5]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,0000000000000399607bcb90,0.9056474278408232,0.9805083003471713,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\0000000000000399607bcb90,-0.030091837036603515,0.00023028844586247757,0.0,5.1416792894636704e-05,5.141429922933989e-05,0.0,8.662160264677864e-09,-0.029861548590741038
82,3.110051379038327e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.08180157738333642,0.001929310380851097,6.710774997771192e-08,0.00844890000007581,000000000000080057e7f4a333bd024c,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,FE,1.0,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,0.0,"[1.0, 1.0, 1.0]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,0000000000000379a71baafc,5.024427532895168e-07,0.7820558883896626,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\0000000000000379a71baafc,-0.08180218135308613,6.039697497994073e-07,0.0,1.1687108540887983e-05,1.1690063727496436e-05,0.0,7.588550106646171e-09,-0.08180157738333634
7032,3.0798169229249493e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.02969022406077363,0.2786969378515023,7.276217099440543e-08,1.0939849999995204,0000000000000800cfcf61f1c57de5fb,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.0001,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.0002999400119976005, 0.0002999400119976005, 2.9994001199760048]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003c021044524,0.8208640567045009,0.9488469220676329,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003c021044524,-0.029694958775177808,6.548595389496488e-07,4.079854865356412e-06,0.0005599187532473549,7.47115886177106e-05,0.0006316936992893583,8.687118082908096e-09,-0.029690224060773502
3996,3.9320079863356436e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.02966935206554464,0.2805129503202834,7.266406208611253e-08,0.6113052000000607,000000000000080042ecda7495bdf135,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.001,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.0029940119760479044, 0.0029940119760479044, 2.9940119760479043]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003bf03e65f11,0.8208732371332874,0.949689633325394,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003bf03e65f11,-0.0296740881804555,6.539765587750128e-07,4.082138352114562e-06,0.0005607878445053296,7.471958977990989e-05,0.000632552306171094,8.939091777753763e-09,-0.02966935206554461
7982,4.301510514865071e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.029623240559319045,0.284419696893317,7.251533838930614e-08,1.256102400002419,000000000000080091f8f4de9e930053,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.003,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.008946322067594435, 0.008946322067594435, 2.982107355864811]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003bc0fe183ff,0.8208862005863384,0.9488511236802722,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003bc0fe183ff,-0.029627980274584177,6.526380455037553e-07,4.087077219632398e-06,0.0005625863169624084,7.473218828454334e-05,0.0006343042020015506,9.618461482296145e-09,-0.02962324055931904
4470,3.213275963702329e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.029464727560008192,0.2983568491107166,7.191755706310339e-08,0.7326267000025837,0000000000000800b3b28b548662febd,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.01,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.029411764705882353, 0.029411764705882353, 2.941176470588235]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003bba4c485b1,0.8209391972654765,0.9488640125220674,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_B_pressure\data\sensitivity_cache\00000000000003bba4c485b1,-0.029469479987289784,6.472580135679305e-07,4.105169268052132e-06,0.0005690845465059986,7.476678871907753e-05,0.00064065556506869,8.814308550186487e-09,-0.029464727560008164
3180,3.579560743174515e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.029035095630608573,0.3381246633474184,6.991801227847888e-08,0.4935791000025347,0000000000000800514b758b1931f7ff,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.03,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.08490566037735849, 0.08490566037735849, 2.830188679245283]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003b9499d0128,0.8211164530684413,0.948910838977633,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003b9499d0128,-0.029039885773445132,6.2926211050631e-07,4.160880726113364e-06,0.0005887085240820461,7.482047599870765e-05,0.0006598246153244864,8.764998241054677e-09,-0.029035095630608514
1416,1.9356780451458723e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.02816304997221294,0.6438448003624148,1.9353901850674353e-05,0.21997239999473095,00000000000008004817fb211d47225e,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,0.1,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[0.25000000000000006, 0.25000000000000006, 2.5]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,00000000000003aa2d07512c,0.7976964931454948,0.928435802740699,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003aa2d07512c,-0.028343439080268998,0.00017418511665606918,6.20399139997341e-06,0.0008880747498661895,3.5607641758008795e-05,0.0008683737698885467,6.357261279363671e-09,-0.028163049972212955
393,2.5596687237646565e-08,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,-0.08178920793792469,1.9006273841938086e-05,6.708339659128916e-08,0.05788750000647269,000000000000080027ff137fc1390911,0000000000000800d6190f48baee1803,computed_L-BFGS-B,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,RH,1.0,1.0,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,9.0,4.242640687119285e-06,"[1.0, 1.0, 1.0]",3.0,smooth_abs,0.001,0.0005,L-BFGS-B,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,fe-compact-task-specific-v3,compact-single-float64-v1,000000000000038a07a7438f,8.469077705708424e-08,0.782055946202331,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\000000000000038a07a7438f,-0.08180218113383297,6.037505693216025e-07,1.2369445339695838e-05,1.1698457707247385e-05,1.1690093122885384e-05,3.4311649920455054e-08,8.389642400584161e-09,-0.08178920793792396
5446,531.9297274415444,False,Desired error not necessarily achieved due to precision loss.,2,-18.546062318956885,0.00016482550355784826,4.2103919323573054e-07,24.148431299996446,0000000000000800fe256e488c2f2338,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.0001,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[0.20095980803839233, 0.20095980803839233, 2009.5980803839232]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,00000000000003484924c036,0.8061581141536809,0.9526716423092437,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003484924c036,-18.546227144460566,0.0,0.00016482550355784826,0.7205360035402979,0.0,531.6839439737021,90.67243941654398,-18.54606231895701
5627,708.9914596114157,False,Desired error not necessarily achieved due to precision loss.,2,-18.076564346701122,0.00023537867478863942,1.5952543700382506e-06,24.97396450000815,0000000000000800e0732b03422d1137,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.001,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[2.005988023952096, 2.005988023952096, 2005.9880239520958]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,0000000000000343dc611d06,0.7969840627149261,0.945848782161032,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\0000000000000343dc611d06,-18.07679972537578,0.0,0.00023537867478863942,0.6653228350474674,0.0,709.3544078789147,123.49810264311257,-18.07656434670099
5654,479.6043904276851,False,Desired error not necessarily achieved due to precision loss.,2,-18.64007007432831,6.742541381846964e-07,1.800354193160498e-06,24.998613600007957,0000000000000800133d982a9062140e,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.003,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[5.99403578528827, 5.99403578528827, 1998.0119284294235]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,000000000000034184a4a079,0.8133317451242097,0.9526042037873277,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\000000000000034184a4a079,-18.64007074858246,0.0,6.742541381846964e-07,0.6866357740487382,0.0,479.5014199045131,78.16006753954129,-18.64007007432832
7782,323.99622098024986,False,Desired error not necessarily achieved due to precision loss.,2,-18.311452045013567,2.306673484840952e-06,1.2633412176807188e-06,34.21300649999466,0000000000000800d24934fa64b21803,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.01,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[19.705882352941178, 19.705882352941178, 1970.5882352941176]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,000000000000034413cf8622,0.7921179292521622,0.9494408087663901,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\000000000000034413cf8622,-18.311454351686933,0.0,2.306673484840952e-06,0.6811595830152651,0.0,324.2467860334959,65.89562875988699,-18.31145204501345
7632,710.3990506209212,False,Desired error not necessarily achieved due to precision loss.,2,-17.844156513831877,0.00020604134511535685,1.4213514767451804e-06,33.74951149999106,0000000000000800aea9c464e6aa056f,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.03,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[56.886792452830186, 56.886792452830186, 1896.2264150943395]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,00000000000003449e357410,0.7778091565284005,0.9442978400167474,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\00000000000003449e357410,-17.84436255517686,0.0,0.00020604134511535685,0.7810819726058207,0.0,710.7893090854403,127.01509366572603,-17.844156513831745
7921,478.40425295522584,False,Desired error not necessarily achieved due to precision loss.,2,-17.212461422008165,4.1625100922861196e-07,1.3917282640145323e-05,34.820906699998886,0000000000000800b2d2d7ae3c101e22,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,0.1,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[167.5, 167.5, 1675.0]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,000000000000031d8fc51e1c,0.7707240178902394,0.919086017034001,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\000000000000031d8fc51e1c,-17.212461838259124,0.0,4.1625100922861196e-07,0.8604263362718871,0.0,479.0881249631951,77.42490445331146,-17.212461422008115
4839,660.859210487824,False,Desired error not necessarily achieved due to precision loss.,2,-49.39376045883478,5.595667384546217e-07,5.189333360580428e-06,21.59167159999197,0000000000000800551c0218b595ff6d,0000000000000800d6190f48baee1803,computed_BFGS,appendix-B-pressure-sensitivity-v1,Bottle,historical_plus,Conventional,1.0,,"{'gorkov_core.py': '0000000000008bd7e923264916cf9d32', 'sota.py': '000000000000c4e94e39b78d8fcd9061'}","[0.0, 0.0, 0.05]",260905,40000.0,16,0.01,0.0,1.0,"[670.0, 670.0, 670.0]",2010.0,abs,0.001,0.0005,BFGS,10000,1e-08,"Shared reduced random phase vector, seed 260905; each configuration solved independently; no continuation",SMOKE,,,000000000000031cb65bd4da,0.023609078912672245,0.7825906586372607,00000000000008008b13f2a6850dffbc,C:\RINENG_COMPACT_FULL_20260920\RINENG_GFE_Standalone_Run\appendix_outputs\C_GFE\directional_review_data\data\sensitivity_cache\000000000000031cb65bd4da,-49.39376101840157,0.0,5.595667384546217e-07,2.079153963062436,0.0,660.6546396337422,156.8436443697869,-49.393760458834834
