task,method,seed,alpha_factor,lambda_pressure_factor,beta_factor,gamma_uniformity,epsilon_pressure_rel,epsilon_force_factor,epsilon_std_factor,axial_ratio_factor,transverse_ratio_factor,stencil_factor,first_stage_iterations,first_stage_factor,cap,optimizer,gtol,c1,c2,maxcor,maxls,ftol,maxfun,learning_rate,beta1,beta2,adam_epsilon,learning_rate_end_ratio,schedule,weight_decay,section,parameter,parameter_value,run_id,phase_content_id,initial_phase_content_id,objective_n_m,initial_objective_final_stage_n_m,terminal_gradient_l2,terminal_gradient_inf,relative_gradient_l2,initial_gradient_l2,native_success,native_status,native_message,raw_gtol_met,legacy_reporting_threshold_met,iterations,evaluations,solve_wall_s,initialization_s,objective_setup_s,actual_config_json,stages_json,cache_status,stationarity_scope,same_objective_optimizer_control,surrogate_residual_n,weighted_curvature_n_m,target_pressure_pa,command_cosine_to_fixed_GFE,field_cosine_to_fixed_GFE,fixed_reference_run_id,fixed_reference_phase_content_id,mechanics_evaluated,all_roots,all_locally_restoring,worst_displacement_a,minimum_stiffness_n_m,timing_comparison_eligible,timing_note,evidence_mode,common_nominal_loss_std_n_m,local_loss_std_n_m,worst_displacement_m
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.2,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_factor,0.2,000000000000049230e8b7a6237a,000000000000080fa1329aa5621f24c7,000000000000080f2d7b5efbd5a31fd5,-0.0496489322682943,0.0603438133903949,3.34651425218566e-08,9.57968404915044e-09,1.1145721164755012e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2605,2684,9.615850500005765,0.0001216000091517,0.0178688999876612,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.2, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 2.586985831027851e-07, ""uniformity_epsilon"": 0.002253310788098967, ""iterations"": 250, ""evaluations"": 289, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02728352337356139, ""terminal_gradient_l2"": 0.021371098490263266, ""terminal_gradient_inf"": 0.007126886852128062}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2355, ""evaluations"": 2395, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648932268294366, ""terminal_gradient_l2"": 3.3465142521856596e-08, ""terminal_gradient_inf"": 9.579684049150439e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345606376737398e-08,,,0.9999999999194716,0.9999999999825506,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579690610000914,0.0013121829972674,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.619189601201115e-06,3.619189601201115e-06,0.00029767988965005937
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.5,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_factor,0.5,000000000000049270f0ce142adf,000000000000080fc4372ea2194a19c8,000000000000080f2d7b5efbd5a31fd5,-0.0496489322686714,0.0603438133903949,3.216176752389228e-08,9.726781950047974e-09,1.0711626067417966e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2428,2525,9.174736200002371,0.0001185000000987,0.0164076999935787,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.5, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-07, ""uniformity_epsilon"": 0.005633276970247417, ""iterations"": 250, ""evaluations"": 285, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02665211611423592, ""terminal_gradient_l2"": 0.006025226187874171, ""terminal_gradient_inf"": 0.0022262664049528405}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2178, ""evaluations"": 2240, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04964893226867149, ""terminal_gradient_l2"": 3.2161767523892276e-08, ""terminal_gradient_inf"": 9.726781950047974e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.334592379435628e-08,,,0.99999999992038,0.9999999999870944,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579685295983081,0.0013121843566041,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.619048348123188e-06,3.619048348123188e-06,0.0002976795442389002
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,1,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,1,0000000000000491711c28cff92b,000000000000080f22e8390bd14e277e,000000000000080f2d7b5efbd5a31fd5,-0.0496489322681542,0.0603438133903949,4.025259919766508e-08,1.3050722976262752e-08,1.3406315138828406e-06,0.0300251029315896,False,2,Desired error not necessarily achieved due to precision loss.,False,True,3359,3495,13.20845950000512,9.70999972196296e-05,0.0186146000050939,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [1, 29999], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 1, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 1, ""evaluations"": 5, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": 0.042394140604456156, ""terminal_gradient_l2"": 0.029516153282008233, ""terminal_gradient_inf"": 0.008992607420546228}, {""stage"": 1, ""cap"": 29999, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 3358, ""evaluations"": 3490, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""terminal_value"": -0.049648932268154256, ""terminal_gradient_l2"": 4.025259919766508e-08, ""terminal_gradient_inf"": 1.3050722976262752e-08}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345747867733646e-08,,,0.9999999999347258,0.9999999999719592,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579694921640216,0.0013121834252468,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.6190574302079688e-06,3.6190574302079688e-06,0.00029768016990661404
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,100,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,100,0000000000000493a6086a773656,000000000000080f6aa4396005171fb0,000000000000080f2d7b5efbd5a31fd5,-0.0496489322685257,0.0603438133903949,2.6841116813126472e-08,7.147352461046105e-09,8.939558633414963e-07,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2751,2854,10.42479089999688,9.819999104365706e-05,0.0150573999999323,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [100, 29900], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 100, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 100, ""evaluations"": 127, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.004422208375027994, ""terminal_gradient_l2"": 0.028853728628525, ""terminal_gradient_inf"": 0.00797922904838701}, {""stage"": 1, ""cap"": 29900, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2651, ""evaluations"": 2727, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648932268525715, ""terminal_gradient_l2"": 2.6841116813126472e-08, ""terminal_gradient_inf"": 7.1473524610461055e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345528791774848e-08,,,0.999999999918946,0.999999999975755,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579677961617129,0.0013121837010811,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.619062786532923e-06,3.619062786532923e-06,0.0002976790675051134
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,1000,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,1000,00000000000004944192b085552c,000000000000080f638538ef362422d3,000000000000080f2d7b5efbd5a31fd5,-0.0496489322669637,0.0603438133903949,3.882646639431373e-08,8.751273919462292e-09,1.2931334984188897e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2195,2290,7.775059399995371,0.0001090000005206,0.021432099994854,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [1000, 29000], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 1000, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 1000, ""evaluations"": 1053, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.0483291150696518, ""terminal_gradient_l2"": 0.003929492818794547, ""terminal_gradient_inf"": 0.0012595764215386533}, {""stage"": 1, ""cap"": 29000, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 1195, ""evaluations"": 1237, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.0496489322669637, ""terminal_gradient_l2"": 3.8826466394313725e-08, ""terminal_gradient_inf"": 8.751273919462292e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345778044266836e-08,,,0.999999999886828,0.9999999999804924,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579686904012673,0.0013121823240186,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.6191275704211376e-06,3.6191275704211376e-06,0.00029767964876082373
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,250,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,000000000000080f2d7b5efbd5a31fd5,-0.0496489322685399,0.0603438133903949,3.307155120464556e-08,9.894782154094378e-09,1.1014633748299583e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2777,2871,9.424814900005003,8.670000534038991e-05,0.0261399999872082,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 288, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.024506645236742886, ""terminal_gradient_l2"": 0.01752334601898978, ""terminal_gradient_inf"": 0.004209316855187494}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2527, ""evaluations"": 2583, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648932268539954, ""terminal_gradient_l2"": 3.307155120464556e-08, ""terminal_gradient_inf"": 9.894782154094378e-09}]",reused,"original loss, reduced gauge, raw SI units",True,1.3345442864029888e-08,,,1.0,0.9999999999999994,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579675383985165,0.0013121841697281,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.618937673684308e-06,3.618937673684308e-06,0.00029767889995903574
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,3000,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,3000,00000000000004946327baf159e6,000000000000080f88503444be872704,000000000000080f2d7b5efbd5a31fd5,-0.0496489322662578,0.0603438133903949,3.3517006630593745e-08,9.222467860662688e-09,1.116299474708221e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,3376,3455,12.827961099988896,0.0001006999955279,0.0153045000042766,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [3000, 27000], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 3000, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 2847, ""evaluations"": 2924, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04967952502198156, ""terminal_gradient_l2"": 2.909196505244082e-08, ""terminal_gradient_inf"": 9.786484318588561e-09}, {""stage"": 1, ""cap"": 27000, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 529, ""evaluations"": 531, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04964893226625786, ""terminal_gradient_l2"": 3.351700663059374e-08, ""terminal_gradient_inf"": 9.222467860662688e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345673123198586e-08,,,0.9999999997382611,0.9999999999149912,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579682255549827,0.0013121852010935,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.619111776447055e-06,3.619111776447055e-06,0.0002976793466107387
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,50,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,first_stage_iterations,50,00000000000004921cad83c4211c,000000000000080f9a92d5ce7f342111,000000000000080f2d7b5efbd5a31fd5,-0.0496489322685374,0.0603438133903949,2.6672854899359344e-08,9.2722818760309e-09,8.883518221446848e-07,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2840,2943,10.173431300005175,0.0001071000006049,0.0164780000050086,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [50, 29950], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 50, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 50, ""evaluations"": 67, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": 0.0006471327661748958, ""terminal_gradient_l2"": 0.023822795403333895, ""terminal_gradient_inf"": 0.007704322557998664}, {""stage"": 1, ""cap"": 29950, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2790, ""evaluations"": 2876, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04964893226853741, ""terminal_gradient_l2"": 2.667285489935934e-08, ""terminal_gradient_inf"": 9.2722818760309e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3345532696090818e-08,,,0.9999999999002602,0.9999999999568904,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579691911474575,0.0013121848898283,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.6190965306402414e-06,3.6190965306402414e-06,0.0002976799742458474
Triple,GFE,260869,1.0,1.0,1.0,0.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,gamma_uniformity,0.0,0000000000000493ed6240d6423f,000000000000080f41229d3ec76414db,000000000000080f2d7b5efbd5a31fd5,-0.0496950411359728,0.0491893623959624,3.784963948380826e-08,9.18108409827048e-09,1.8668517594290024e-06,0.0202745822171681,True,0,Optimization terminated successfully.,True,True,2354,2436,8.635769800006528,0.0001050999999279,0.0159714000037638,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 0.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 284, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02984511210638184, ""terminal_gradient_l2"": 0.011350726406961113, ""terminal_gradient_inf"": 0.0036016775526150507}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2104, ""evaluations"": 2152, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049695041135972805, ""terminal_gradient_l2"": 3.7849639483808264e-08, ""terminal_gradient_inf"": 9.181084098270481e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.4337037047733718e-08,,,0.9986826051588829,0.9990659068173886,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4675163188264432,0.0012155483936486,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0028258533046441,0.0028258533046441,0.00030388560723718805
Triple,GFE,260869,1.0,1.0,1.0,0.03,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,gamma_uniformity,0.03,0000000000000494432afb1d6c40,000000000000080f77d41bc3cb8c219b,000000000000080f2d7b5efbd5a31fd5,-0.0496518182562233,0.0495239959257954,3.8416588975444644e-08,8.636706262890405e-09,1.891733222044864e-06,0.0203076144816647,True,0,Optimization terminated successfully.,True,True,2262,2339,8.660701699991478,0.0001371999969705,0.0146238000015728,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 0.03, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 289, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.027486155362513642, ""terminal_gradient_l2"": 0.017422777975174737, ""terminal_gradient_inf"": 0.005857530954255984}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2012, ""evaluations"": 2050, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04965181825622338, ""terminal_gradient_l2"": 3.841658897544464e-08, ""terminal_gradient_inf"": 8.636706262890405e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3464152664850554e-08,,,0.9999791040703968,0.999986133346622,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4596216171114298,0.0013005668042372,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0003405301463956,0.0003405301463956,0.00029875405112242935
